"Telecomunicaciones_4Ginteriores","Telecomunicaciones_4Gexteriores","Telecomunicaciones_4Gvehiculos","Movilidad_congestionamiento","Residuos_Valorizables","Residuos_noValorizables","cantidad_empresas","Movilidad_accidentes_Calle_buen_estado","Movilidad_accidentes_buenTiempo","Movilidad_accidentes_pavimento","Agua_conexiones_edific","saneamiento_conexiones_edific","Electricidad_medidoresint_edific","Electricidad_postes_edific","Electricidad_transformadores_edific"
1,2,3,4,1,1,0,100,50,50,1.24390243902439,0,1.14634146341463,1.14634146341463,0.0487804878048781
0,2,3,4,0,1,1,100,50,50,0.254716981132075,0,0.990566037735849,0.990566037735849,0.0283018867924528
1,1,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.777777777777778,0,1.51851851851852,1.51851851851852,0.037037037037037
1,0,3,4,0,1,1,100,50,50,1.0952380952381,0,2.23809523809524,2.23809523809524,0.0476190476190476
3,0,1,4,1,1,0,75,100,100,0.708333333333333,0,1.91666666666667,1.91666666666667,0.0833333333333333
3,0,2,4,1,1,0,75,100,100,0.806451612903226,0,2.19354838709677,2.19354838709677,0.032258064516129
3,0,1,4,1,1,1,100,100,100,1.05194805194805,0,1.53246753246753,1.53246753246753,0.0909090909090909
3,2,3,4,1,1,4,96.4285714285714,96.4285714285714,96.4285714285714,0.279202279202279,0,0.264957264957265,0.264957264957265,0.125356125356125
3,2,3,4,1,1,1,100,50,100,0.394366197183099,0.0140845070422535,1.23943661971831,1.23943661971831,0.0845070422535211
0,1,2,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.6,0.0285714285714286,1.54285714285714,1.54285714285714,0.0285714285714286
1,1,2,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.9,0,1.9,1.9,0
3,1,3,4,1,1,4,50,83.3333333333333,83.3333333333333,0.919047619047619,0.195238095238095,1.12380952380952,1.12380952380952,0.0476190476190476
2,0,3,0,1,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.382352941176471,0,1.08823529411765,1.08823529411765,0.0882352941176471
3,0,3,4,1,1,2,94.1176470588235,94.1176470588235,100,0.321428571428571,0,1.32142857142857,1.32142857142857,0.0714285714285714
2,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.935483870967742,0,1.51612903225806,1.51612903225806,0.032258064516129
2,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.111111111111111,0,1.14814814814815,1.14814814814815,0.037037037037037
3,0,3,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.986111111111111,0,1.40277777777778,1.40277777777778,0.0555555555555556
1,0,2,0,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1.08333333333333,0,1.375,1.375,0.0833333333333333
1,0,3,0,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.782608695652174,0,1.52173913043478,1.52173913043478,0.0434782608695652
1,0,2,0,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1.29411764705882,0,1.05882352941176,1.05882352941176,0
2,0,3,4,1,1,2,100,100,100,1,0,1.39130434782609,1.39130434782609,0.130434782608696
3,0,2,5,1,1,2,100,100,100,0.964912280701754,0,1.25438596491228,1.25438596491228,0.0350877192982456
3,0,2,3,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.6875,0,0.979166666666667,0.979166666666667,0.0416666666666667
2,0,3,3,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.813333333333333,0,1.13333333333333,1.13333333333333,0.04
1,0,3,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.962962962962963,0,1.62962962962963,1.62962962962963,0.0740740740740741
1,0,3,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.722222222222222,0,1.5,1.5,0.0555555555555556
1,0,3,0,0,1,3,90.4139306971725,94.1993862767545,90.9256440514256,1,0,0.9,0.9,0
1,0,3,0,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1,0,1.66666666666667,1.66666666666667,0
2,1,2,4,1,1,0,100,100,100,0.604651162790698,0,1.09302325581395,1.09302325581395,0.0465116279069767
2,0,2,4,1,1,1,100,100,100,0.75,0,4.375,4.375,0.125
3,0,2,4,1,1,0,100,100,100,1.63157894736842,0,2.21052631578947,2.21052631578947,0.0526315789473684
3,0,1,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,1,0,1.625,1.625,0.05
3,0,0,0,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.538461538461538,0,2.69230769230769,2.69230769230769,0
3,0,1,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.612244897959184,0,1.06122448979592,1.06122448979592,0.0408163265306122
3,0,0,3,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.91304347826087,0,1.8695652173913,1.8695652173913,0.0434782608695652
3,0,0,3,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.695652173913043,0,1.69565217391304,1.69565217391304,0.0869565217391304
3,0,2,3,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1.66666666666667,0,8.66666666666667,8.66666666666667,0.666666666666667
3,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.828571428571429,0,1.28571428571429,1.28571428571429,0.0571428571428571
0,0,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.454545454545455,0,0.939393939393939,0.939393939393939,0
0,1,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.875,0,1.20833333333333,1.20833333333333,0.0833333333333333
0,2,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.666666666666667,0,0.80952380952381,0.80952380952381,0.0952380952380952
0,2,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.888888888888889,0,0.888888888888889,0.888888888888889,0
2,1,2,0,0,1,2,100,100,100,0.619718309859155,0,1.11267605633803,1.11267605633803,0.0845070422535211
2,0,2,4,0,1,3,100,100,100,0.972972972972973,0,1.51351351351351,1.51351351351351,0.027027027027027
3,0,2,4,1,1,0,100,100,100,0.533333333333333,0,1.46666666666667,1.46666666666667,0
3,0,2,4,1,1,1,100,100,100,0.952380952380952,0,2.04761904761905,2.04761904761905,0.0476190476190476
3,0,1,4,1,1,2,100,100,100,0.666666666666667,0,1.24444444444444,1.24444444444444,0.0222222222222222
3,0,1,4,1,1,0,100,100,100,0.8,0,1.65,1.65,0
3,0,3,4,1,1,1,100,100,100,2.22916666666667,0,1.47916666666667,1.47916666666667,0.0625
2,2,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.616666666666667,0,1.5,1.5,0.116666666666667
3,2,3,4,1,1,5,83.3333333333333,100,100,0.661224489795918,0,1.17959183673469,1.17959183673469,0.0653061224489796
3,0,1,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.523809523809524,0,1.4047619047619,1.4047619047619,0.0714285714285714
3,0,2,4,1,1,6,100,100,100,0.678714859437751,0,1.08433734939759,1.08433734939759,0.0240963855421687
2,0,1,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.5,0,1.16666666666667,1.16666666666667,0.0333333333333333
3,0,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.788461538461538,0,1.19230769230769,1.19230769230769,0.0769230769230769
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.577777777777778,0,1.26666666666667,1.26666666666667,0.0444444444444444
3,0,1,4,1,1,1,100,100,100,0.826086956521739,0,1.73913043478261,1.73913043478261,0.0869565217391304
3,0,1,4,1,1,0,100,100,100,0.578947368421053,0,0.973684210526316,0.973684210526316,0.0263157894736842
3,0,2,4,1,1,2,100,100,100,0.470588235294118,0,1.17647058823529,1.17647058823529,0.0294117647058824
3,0,1,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.739130434782609,0,1.43478260869565,1.43478260869565,0.130434782608696
3,0,1,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.647058823529412,0,1.25490196078431,1.25490196078431,0.0784313725490196
3,0,1,5,1,1,2,100,100,100,0.634615384615385,0,1.21153846153846,1.21153846153846,0.0288461538461538
3,0,0,4,0,1,1,100,100,100,1.03846153846154,0,2.61538461538462,2.61538461538462,0.0769230769230769
3,0,0,4,1,1,2,100,100,100,0.642857142857143,0,1.16666666666667,1.16666666666667,0.0714285714285714
3,0,2,4,1,1,0,100,100,100,0.533333333333333,0,0.911111111111111,0.911111111111111,0.0333333333333333
3,0,1,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.0833333333333333,0,1.08333333333333,1.08333333333333,0.0833333333333333
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.727272727272727,0,1.09090909090909,1.09090909090909,0.0454545454545455
3,0,1,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.352941176470588,0,1.88235294117647,1.88235294117647,0.294117647058824
3,0,1,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.694444444444444,0,1.44444444444444,1.44444444444444,0
3,0,2,4,1,1,2,100,100,100,0.482352941176471,0,1.45882352941176,1.45882352941176,0.0470588235294118
3,0,0,5,1,1,1,100,100,100,1.10526315789474,0,2.26315789473684,2.26315789473684,0.0526315789473684
3,0,0,4,0,1,1,100,100,100,0.527777777777778,0,1.61111111111111,1.61111111111111,0.0277777777777778
3,0,0,4,0,1,0,100,100,100,0.763157894736842,0,1.44736842105263,1.44736842105263,0.0526315789473684
3,0,0,4,0,1,1,100,100,100,1.1875,0,2.875,2.875,0.125
3,0,0,4,0,1,0,100,100,100,0.861111111111111,0,1.69444444444444,1.69444444444444,0.0833333333333333
3,0,0,4,1,1,0,100,100,100,0.769230769230769,0,1.61538461538462,1.61538461538462,0.0769230769230769
3,0,2,4,1,1,0,100,100,100,0.25,0,5.75,5.75,0.5
2,0,3,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.758620689655172,0,1.79310344827586,1.79310344827586,0
2,0,3,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.787878787878788,0,1.09090909090909,1.09090909090909,0.0303030303030303
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.557377049180328,0,1.18032786885246,1.18032786885246,0.0327868852459016
3,0,3,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.607594936708861,0,1.25316455696203,1.25316455696203,0.0253164556962025
3,0,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1.83333333333333,0,10.8333333333333,10.8333333333333,0.833333333333333
3,0,2,3,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.611111111111111,0,1.16666666666667,1.16666666666667,0.0555555555555556
3,0,1,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.730769230769231,0,1.19230769230769,1.19230769230769,0.0769230769230769
3,0,2,5,1,1,2,100,100,100,0.958333333333333,0,1.39583333333333,1.39583333333333,0.0833333333333333
3,0,2,4,1,1,2,100,100,100,0.72463768115942,0,1.3768115942029,1.3768115942029,0.0579710144927536
2,0,3,3,0,0,0,100,100,100,0.777777777777778,0,2.44444444444444,2.44444444444444,0
3,0,3,3,0,0,0,100,100,100,2.33333333333333,0,0.958333333333333,0.958333333333333,0.0416666666666667
3,0,3,4,1,1,2,100,100,100,0.895522388059702,0,1.3134328358209,1.3134328358209,0.0597014925373134
3,0,3,4,1,1,0,100,100,100,0.641304347826087,0.0108695652173913,0.91304347826087,0.91304347826087,0.0326086956521739
3,1,3,4,1,1,7,100,100,100,0.661616161616162,0,1.33838383838384,1.33838383838384,0.0505050505050505
0,0,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1,0,1.06896551724138,1.06896551724138,0.0344827586206897
0,0,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.533333333333333,0,0.933333333333333,0.933333333333333,0.0222222222222222
1,0,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.71875,0,1.25,1.25,0
2,0,3,4,0,1,2,100,100,66.6666666666667,0.644444444444444,0,1.08888888888889,1.08888888888889,0.0555555555555556
3,0,2,4,1,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.6,0.0285714285714286,1.51428571428571,1.51428571428571,0.0571428571428571
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.590909090909091,0,1.54545454545455,1.54545454545455,0
2,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.695652173913043,0,1.47826086956522,1.47826086956522,0
2,0,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.585365853658537,0,1.1219512195122,1.1219512195122,0
2,0,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.634146341463415,0,1.51219512195122,1.51219512195122,0.0487804878048781
1,0,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.58974358974359,0,1.20512820512821,1.20512820512821,0.0512820512820513
1,0,3,4,0,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.53125,0,0.875,0.875,0.015625
2,0,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.655172413793103,0,1.72413793103448,1.72413793103448,0.0344827586206897
3,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.548387096774194,0,1.45161290322581,1.45161290322581,0.0645161290322581
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.727272727272727,0,1.48484848484848,1.48484848484848,0.0909090909090909
2,0,1,4,1,1,3,90.4139306971725,94.1993862767545,90.9256440514256,0.592592592592593,0,1.14814814814815,1.14814814814815,0.037037037037037
2,0,1,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.566666666666667,0,0.9,0.9,0.0333333333333333
2,0,1,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.5,0,1.26923076923077,1.26923076923077,0.115384615384615
2,0,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.431818181818182,0,0.772727272727273,0.772727272727273,0.0454545454545455
3,0,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.59375,0,1.0625,1.0625,0
3,0,2,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.903225806451613,0,2.25806451612903,2.25806451612903,0.0645161290322581
3,0,1,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.65,0,1.4,1.4,0
3,0,1,0,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.78125,0,1.5,1.5,0
3,0,2,0,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.636363636363636,0,1.42424242424242,1.42424242424242,0.0606060606060606
3,0,1,0,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.88,0,1.6,1.6,0.08
3,1,3,4,0,1,0,100,100,100,0.817204301075269,0,1.32258064516129,1.32258064516129,0.0645161290322581
3,0,3,4,0,1,4,100,100,83.3333333333333,2.10769230769231,0,1.27692307692308,1.27692307692308,0.0769230769230769
3,0,2,4,0,1,3,100,100,66.6666666666667,0.0444444444444444,0,1.02222222222222,1.02222222222222,0.118518518518519
3,0,2,4,1,1,4,100,100,85.7142857142857,0.757142857142857,0,1.41428571428571,1.41428571428571,0.142857142857143
2,0,1,4,1,1,3,100,100,100,0.681818181818182,0,2.04545454545455,2.04545454545455,0.363636363636364
3,0,2,4,1,1,3,100,100,100,0.0727272727272727,0,0.472727272727273,0.472727272727273,0.163636363636364
3,0,1,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.585365853658537,0,0.902439024390244,0.902439024390244,0.024390243902439
3,0,1,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.724137931034483,0,1.24137931034483,1.24137931034483,0
2,2,3,4,0,1,1,100,100,100,0.34070796460177,0,0,0,0.0442477876106195
3,2,3,4,0,0,1,100,100,100,0.1875,0,0,0,0.0625
1,1,3,4,0,0,1,100,50,100,0.318181818181818,0,0,0,0.181818181818182
1,0,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.875,0,2.6875,2.6875,0.125
2,0,3,4,0,1,3,100,100,100,0.9,0,1.68,1.68,0.08
1,0,2,3,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.333333333333333,0,2.28571428571429,2.28571428571429,0.0952380952380952
2,0,2,3,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.733333333333333,0,1.86666666666667,1.86666666666667,0.2
2,1,3,4,0,1,1,100,100,100,0.509259259259259,0,0.833333333333333,0.833333333333333,0.0462962962962963
2,1,3,4,0,1,3,100,100,100,0.621848739495798,0,1.39495798319328,1.39495798319328,0.0840336134453782
2,0,3,4,0,1,2,100,100,100,0.136986301369863,0,1.50684931506849,1.50684931506849,0.0958904109589041
2,0,2,4,0,1,1,100,100,100,0.391304347826087,0,1.39130434782609,1.39130434782609,0.130434782608696
3,1,3,4,0,1,3,100,100,100,0.452830188679245,0,1.17924528301887,1.17924528301887,0.0754716981132075
3,0,2,4,0,1,0,100,100,100,0.4375,0,2.125,2.125,0.3125
3,1,3,4,0,1,7,100,100,90,0.472972972972973,0,0.574324324324324,0.574324324324324,0.128378378378378
0,0,3,3,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.5,0,0.5,0.5,0
2,1,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.941176470588235,0,3.11764705882353,3.11764705882353,0.117647058823529
2,1,2,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.826086956521739,0,1.42028985507246,1.42028985507246,0.0434782608695652
2,1,3,4,0,1,0,100,100,100,1.10526315789474,0,1.76315789473684,1.76315789473684,0.0263157894736842
3,0,2,4,0,1,1,100,100,100,0.674418604651163,0,1.32558139534884,1.32558139534884,0.0930232558139535
2,1,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.0909090909090909,0,1.27272727272727,1.27272727272727,0.181818181818182
3,1,3,4,0,1,14,100,100,100,0.300675675675676,0,0.503378378378378,0.503378378378378,0.097972972972973
3,1,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.117647058823529,0,0.529411764705882,0.529411764705882,0
3,1,3,4,1,1,8,100,88.8888888888889,100,0.012987012987013,0.00649350649350649,0.616883116883117,0.616883116883117,0.038961038961039
3,0,3,4,0,1,5,100,100,100,0.675925925925926,0,0.984567901234568,0.984567901234568,0.0185185185185185
3,0,1,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.135135135135135,0,1.32432432432432,1.32432432432432,0
3,0,2,4,0,1,1,100,100,100,0.207547169811321,0,1.30188679245283,1.30188679245283,0
3,0,1,0,0,1,0,100,100,100,1,0,2.76923076923077,2.76923076923077,0.0769230769230769
3,0,1,0,0,1,0,100,100,100,0.523809523809524,0,2.19047619047619,2.19047619047619,0.142857142857143
1,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.821428571428571,0,1.5,1.5,0.0357142857142857
2,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,1.07142857142857,0,3.71428571428571,3.71428571428571,0.0714285714285714
2,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.523809523809524,0,2.33333333333333,2.33333333333333,0.0476190476190476
3,2,3,4,0,1,2,90.4139306971725,94.1993862767545,90.9256440514256,0.271929824561404,0,0.93859649122807,0.93859649122807,0.0526315789473684
3,0,2,4,0,1,2,100,100,100,0.142857142857143,0,1.375,1.375,0.0892857142857143
3,0,1,4,0,1,0,100,100,100,0.606060606060606,0,1.36363636363636,1.36363636363636,0.0909090909090909
3,0,1,4,0,1,0,100,100,100,0.75,0,2.16666666666667,2.16666666666667,0.0833333333333333
3,0,1,4,0,1,1,100,100,100,0.64,0.04,1.6,1.6,0.04
3,0,1,4,0,1,0,100,100,100,0.631578947368421,0,0.929824561403509,0.929824561403509,0.0350877192982456
2,0,1,4,0,1,1,100,100,100,0.508771929824561,0,1.36842105263158,1.36842105263158,0.0526315789473684
2,0,1,4,0,1,3,100,100,100,0.7,0,1.5,1.5,0.05
0,0,3,3,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,1.01818181818182,0,1.01818181818182,1.01818181818182,0.0363636363636364
2,0,2,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.85,0,1.2,1.2,0.05
1,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.666666666666667,0,0,0,0.0476190476190476
0,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.666666666666667,0,0,0,0.0303030303030303
0,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.555555555555556,0,0,0,0.037037037037037
0,2,2,3,0,0,1,90.4139306971725,94.1993862767545,90.9256440514256,0.545454545454545,0,0,0,0.0227272727272727
0,0,3,4,0,0,1,90.4139306971725,94.1993862767545,90.9256440514256,0.6,0,0,0,0.1
0,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.608695652173913,0,0,0,0.0869565217391304
3,2,3,4,0,1,2,100,100,100,1.48704663212435,0,0,0,0.00518134715025907
2,0,1,4,0,0,0,100,100,100,1.32142857142857,0,0,0,0.0357142857142857
1,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,5.12903225806452,0,0,0,0.032258064516129
0,0,3,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,1.25714285714286,0,0,0,0.0285714285714286
2,0,2,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0.739130434782609,0,0,0,0.0434782608695652
3,0,3,4,0,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.711340206185567,0,1.19587628865979,1.19587628865979,0.0618556701030928
2,0,3,3,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.901234567901235,0,0.91358024691358,0.91358024691358,0.037037037037037
3,0,1,4,0,1,0,100,87.5,100,4,0.875,1.75,1.75,0.125
1,0,2,0,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,1.1,0,1.4,1.4,0.05
2,0,1,4,1,1,0,100,100,100,1.16666666666667,1.16666666666667,2.5,2.5,0.0555555555555556
3,0,1,4,1,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0.701754385964912,0,1.10526315789474,1.10526315789474,0.0526315789473684
3,0,1,4,1,1,1,90.4139306971725,94.1993862767545,90.9256440514256,0.8,0.316666666666667,1.53333333333333,1.53333333333333,0.0333333333333333
3,0,3,4,1,1,2,96.1538461538462,96.1538461538462,100,0.705882352941177,0,0.284313725490196,0.284313725490196,0.117647058823529
1,1,3,4,1,1,2,100,85.7142857142857,100,0.583333333333333,0,2.33333333333333,2.33333333333333,0.5
3,0,2,4,0,1,1,100,66.6666666666667,100,0,0,2.41176470588235,2.41176470588235,0.117647058823529
3,0,2,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.666666666666667,0.666666666666667,0.666666666666667
3,0,2,4,1,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.33333333333333,1.33333333333333,0.166666666666667
3,0,3,4,0,0,0,100,71.4285714285714,100,0,0,1.07692307692308,1.07692307692308,0.307692307692308
3,0,2,4,1,1,1,100,100,100,0,0,0.625,0.625,0.1875
2,1,2,4,0,0,1,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.551020408163265,0.551020408163265,0.0612244897959184
2,1,0,3,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.848484848484849,0.848484848484849,0.0303030303030303
2,1,2,3,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.882352941176471,0.882352941176471,0.0588235294117647
2,1,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.388888888888889,0.388888888888889,0.0555555555555556
2,1,2,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.5,0.5,0.0357142857142857
2,1,2,4,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.769230769230769,0.769230769230769,0.0384615384615385
2,1,1,4,0,0,1,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.830188679245283,0.830188679245283,0.0377358490566038
2,1,0,3,0,0,1,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.633333333333333,0.633333333333333,0
2,1,1,3,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.17391304347826,1.17391304347826,0.0434782608695652
2,1,2,3,0,0,0,100,100,50,0,0,0.444444444444444,0.444444444444444,0.0444444444444444
2,1,2,4,0,0,0,100,100,100,0,0,0.548387096774194,0.548387096774194,0
2,1,2,4,0,0,2,100,100,100,0,0,0.653846153846154,0.653846153846154,0.0384615384615385
2,1,2,3,0,0,1,100,100,100,0,0,0.645454545454546,0.645454545454546,0.00909090909090909
2,1,1,3,0,0,1,100,100,100,0,0,0.304347826086957,0.304347826086957,0.0869565217391304
2,1,2,3,0,0,0,100,100,50,0,0,0.647058823529412,0.647058823529412,0.0294117647058824
2,0,1,3,0,0,0,100,100,50,0,0,0.9,0.9,0
2,1,2,1,0,0,0,100,100,50,0,0,1.15151515151515,1.15151515151515,0.0303030303030303
2,1,2,1,0,0,1,100,100,50,0,0,0.911764705882353,0.911764705882353,0.0294117647058824
2,1,2,0,0,0,2,100,100,50,0,0,0.59375,0.59375,0.03125
2,0,0,3,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.24,1.24,0
3,1,3,4,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,0.970588235294118,0.970588235294118,0.0294117647058824
2,0,3,0,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,2.9,2.9,0.1
2,0,2,0,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.35,1.35,0.1
2,0,1,3,0,1,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.46153846153846,1.46153846153846,0
3,0,0,4,1,1,0,100,96.1538461538462,100,0,0,11,11,1
3,0,2,4,1,1,3,100,100,100,0,0,1.63888888888889,1.63888888888889,0.0555555555555556
3,0,1,3,0,1,1,100,100,100,0,0,1.43243243243243,1.43243243243243,0.027027027027027
3,0,0,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.25,1.25,0
2,0,3,4,0,0,1,100,50,100,0,0,0,0,0.5
3,0,1,0,0,1,1,100,100,100,0,0,3.5,3.5,0
3,0,1,5,0,1,0,100,100,100,0,0,57,57,2
3,0,2,0,1,0,0,100,100,100,0,0,2.66666666666667,2.66666666666667,0.666666666666667
3,0,3,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,2.57142857142857,2.57142857142857,0.285714285714286
3,0,1,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.93333333333333,1.93333333333333,0.133333333333333
3,0,2,0,0,0,0,100,100,100,0,0,2,2,0.230769230769231
3,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,2.55555555555556,2.55555555555556,0.333333333333333
3,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.25,1.25,0.1
3,0,2,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,22,22,2
3,0,1,0,1,0,0,100,100,100,0,0,2.5,2.5,1
3,0,1,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.5,1.5,0.5
3,0,1,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.35294117647059,1.35294117647059,0.117647058823529
3,0,1,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.31578947368421,1.31578947368421,0.105263157894737
3,0,1,0,0,0,0,90.4139306971725,94.1993862767545,90.9256440514256,0,0,1.5,1.5,0.3
